User,afinn_score,FPPR,happiness_rank_score,happiness_average_score,happiness_standard_deviation_score,twitter_rank_score,google_rank_score,nyt_rank_score,lyrics_rank_score,parse_tree_height,max_verb_phrase_length,fpp_count,number_of_sentences,number_of_definite_articles,other_pronoun_count
user-299,0.5,50.0,4976.119205298013,5.468476821192053,1.1496079470198675,296.9127516778523,455.6896551724138,428.53146853146853,323.2260273972603,3.5,2,8,13,3,23
user-300,-0.14893617021276595,62.5,5367.740837696335,5.336151832460733,1.1564094240837695,420.52197802197804,573.5054644808744,598.6723163841808,429.70338983050846,7.0,2,29,14,9,38
user-301,0.38461538461538464,20.0,4910.982142857143,5.474107142857143,1.170047619047619,387.748502994012,456.95652173913044,492.3703703703704,429.8988095238095,3.6875,2,5,13,1,28
user-302,0.3125,66.66666666666666,4929.366600790514,5.482420948616601,1.1640568181818183,394.2010101010101,407.4908536585366,446.89690721649487,347.2897489539749,5.087719298245614,2,47,57,31,129
user-303,-0.22950819672131148,81.53846153846153,5048.821260583255,5.43543744120414,1.172263875823142,441.59802955665026,475.93463414634147,498.222,500.1289340101523,4.383561643835616,2,131,61,29,58
user-304,0.16666666666666666,0.0,5240.275,5.266499999999999,1.1955425,182.925,590.918918918919,431.3611111111111,265.05,2.75,1,0,4,0,8
user-305,-0.09615384615384616,51.85185185185185,5226.943127962085,5.3445971563981045,1.1572094786729858,397.9055690072639,536.7671957671957,550.3163538873995,414.6014851485148,3.8620689655172415,1,36,33,9,43
user-306,0.22727272727272727,36.0,4981.931282722513,5.4503206806282725,1.178058115183246,444.05438477226375,511.52414275717285,553.733752620545,433.3613445378151,4.28421052631579,2,58,105,20,166
user-307,-0.11392405063291139,86.36363636363636,5145.770096463022,5.407636655948553,1.1865091639871381,354.3201320132013,529.2775862068966,503.7336860670194,329.7011884550085,3.260869565217391,2,53,44,20,37
user-308,-0.05714285714285714,45.45454545454545,4959.1388101983,5.439688385269122,1.2226779036827196,433.1072463768116,512.3466257668712,501.41875,418.0,3.9393939393939394,2,21,28,5,44
user-309,-0.425531914893617,53.333333333333336,5278.08956109134,5.338653618030843,1.1785983392645314,440.1383108935129,520.4692307692308,534.6927631578948,484.1676012461059,3.7687074829931975,2,90,153,29,168
user-310,0.07407407407407407,84.21052631578947,4891.575892857143,5.4644642857142856,1.1646955357142856,474.1506849315069,511.4788732394366,515.7677725118483,428.3785046728972,5.222222222222222,2,27,10,5,15
user-311,0.5972222222222222,58.82352941176471,5038.722054380664,5.424425981873112,1.1859688821752266,428.2921875,540.1512738853503,568.2483660130719,409.1470113085622,3.6346153846153846,2,59,21,8,52
user-312,0.2537878787878788,70.27027027027027,5011.628774422736,5.438763765541741,1.1767652930728243,405.97071742313324,520.0654739246288,511.4881369117075,410.59746079163557,3.8803827751196174,3,181,223,56,354
user-313,0.5930232558139535,63.1578947368421,4927.953164556962,5.4713417721518995,1.1564430379746835,347.01940491591205,449.8706666666667,451.72054794520545,393.4624505928854,3.9272727272727272,2,80,51,14,76
user-314,-0.16666666666666666,100.0,5182.081395348837,5.357209302325582,1.1751034883720932,374.69879518072287,487.93589743589746,462.38666666666666,474.4,3.0,1,5,6,4,12
user-315,0.6666666666666666,0.0,4824.736842105263,5.315789473684211,1.3558842105263156,188.27777777777777,451.875,807.3529411764706,168.38888888888889,4.0,1,4,1,0,0
user-316,0.686046511627907,47.05882352941176,5199.971915747242,5.4092978936810425,1.1415069207622868,410.80041152263374,426.287991498406,462.0833333333333,400.8248407643312,4.492063492063492,2,28,56,27,136
user-317,-0.2485207100591716,44.44444444444444,5224.800285306705,5.381816452686638,1.1731000475511173,389.02300538423884,467.7458592132505,467.583949313622,406.8865107018417,3.7873563218390807,2,90,172,53,282
user-318,0.2606516290726817,53.03030303030303,4892.755065285907,5.489196307969384,1.1865886762719495,377.51896672096814,454.7268733219429,499.82979249011856,391.66305627501765,3.77807486631016,3,157,353,93,676
user-319,-0.20430107526881722,17.333333333333336,5331.466165413533,5.364411027568922,1.146394903926483,412.47309027777777,427.54460719041276,484.3379837983798,419.63940193491646,4.840579710144928,2,25,124,98,343
user-320,-0.03333333333333333,94.11764705882352,5262.182103610675,5.358367346938775,1.131963108320251,372.5330112721417,449.08925619834713,466.5692567567568,358.26666666666665,4.4523809523809526,2,41,34,11,86
user-321,-0.8,73.52941176470588,5024.328611898017,5.420453257790369,1.1906033994334277,399.700288184438,534.140243902439,565.4153846153846,473.25588235294117,4.833333333333333,1,48,18,11,25
user-322,0.008888888888888889,67.57990867579909,5182.31592403214,5.395995252008766,1.177627775748722,442.5691866028708,514.9330576885213,520.2337846029501,474.72289635965785,4.2405063291139244,3,359,440,133,496
user-323,-0.37089201877934275,76.59574468085107,5314.393724318266,5.357867015315652,1.1613908106088906,403.29727656309933,531.7590216519648,506.6333333333333,422.7745253164557,4.218085106382978,2,184,196,64,231
user-324,0.2777777777777778,67.74193548387096,4867.43041749503,5.494731610337972,1.1860662027833002,421.2487153134635,523.5805763073639,532.6161395856052,402.3372216330859,3.1666666666666665,2,53,97,16,117
user-325,0.25252525252525254,83.87096774193549,5214.592628516004,5.379582929194957,1.1736422890397673,386.7647058823529,509.411704312115,523.4,409.3868986693961,3.42,2,59,95,23,104
user-326,-0.1926605504587156,60.0,5200.043370508055,5.333370508054524,1.1854552664188351,440.1374837872892,679.0284167794316,608.1251778093883,451.94187582562745,3.5588235294117645,2,59,74,13,86
user-327,0.2631578947368421,84.61538461538461,4903.148936170212,5.443262411347518,1.1694794326241136,310.1,483.3703703703704,507.68888888888887,344.51798561151077,3.0,2,20,9,5,11
user-328,-0.5,50.0,4373.952380952381,5.639047619047618,1.1529238095238097,325.05,911.9444444444445,827.6470588235294,498.0,3.5,1,1,2,0,4
user-329,-0.782608695652174,87.5,5531.544680851064,5.235744680851063,1.1829336170212765,589.5990990990991,771.2201834862385,733.5343137254902,577.8779342723004,4.117647058823529,1,19,15,3,12
user-330,-0.12857142857142856,78.57142857142857,5354.426307448494,5.316402535657687,1.1765226624405705,518.8739495798319,544.4258289703316,576.6954954954955,495.08947368421053,4.34375,1,32,40,16,60
user-331,-0.16393442622950818,75.0,5289.971042471043,5.315907335907335,1.19052277992278,427.64214711729625,503.7808510638298,516.8605664488017,440.3726708074534,3.450980392156863,2,59,49,13,34
user-332,-0.5714285714285714,77.77777777777779,4853.295358649789,5.432869198312237,1.1813506329113923,354.6696035242291,437.33644859813086,408.3127962085308,409.6842105263158,3.789473684210526,2,34,18,6,8
user-333,0.14634146341463414,88.88888888888889,5070.852367688022,5.435626740947074,1.183433426183844,389.4166666666667,552.104347826087,543.9670658682635,450.399416909621,3.793103448275862,1,31,32,7,22
user-334,-0.1702127659574468,86.36363636363636,5325.652968036529,5.357420091324201,1.168463698630137,435.4987951807229,507.38349514563106,479.6501240694789,401.8985507246377,3.382978723404255,2,41,45,26,32
user-335,-1.289855072463768,87.09677419354838,5448.470588235294,5.304493116395494,1.1641500625782228,462.06675392670155,486.7506631299735,562.7680763983628,480.5861148197597,4.528301886792453,2,62,49,28,59
user-336,-1.0121951219512195,86.48648648648648,5295.166666666667,5.304754901960784,1.1980495098039217,470.4680306905371,539.6783398184176,577.754691689008,462.85714285714283,4.571428571428571,2,62,43,23,58
user-337,-0.06802721088435375,62.745098039215684,5133.48706038487,5.402634372926344,1.1846132714001327,428.6063100137174,523.7928571428571,503.8669117647059,433.2972027972028,4.247524752475248,2,88,86,34,122
user-338,-0.04,83.33333333333334,5113.1259842519685,5.3678346456692925,1.198294094488189,416.24899598393574,606.5274261603375,468.11504424778764,455.2962962962963,5.125,1,30,4,2,18
user-339,-0.15789473684210525,62.5,5250.485074626866,5.409477611940297,1.1667093283582088,434.35,582.6558704453441,607.0728744939271,446.8483606557377,3.6666666666666665,2,28,22,7,20
user-340,-0.004464285714285714,41.66666666666667,5181.979045001718,5.403170731707317,1.1696566128478187,418.2237312365976,473.69515353311135,481.65046728971964,417.764,5.115853658536586,2,93,148,88,333
user-341,0.2,40.0,4990.847457627118,5.417203389830509,1.1808906779661015,465.3893805309734,758.0900900900901,701.824074074074,454.85185185185185,3.2142857142857144,1,5,12,2,7
user-342,0.7796610169491526,62.96296296296296,4811.795180722892,5.529191049913941,1.1844667814113599,477.9859402460457,495.07007575757575,526.4184261036469,452.2854578096948,3.517857142857143,2,47,53,8,61
user-343,0.028169014084507043,47.39583333333333,5231.128071997231,5.390719972308758,1.1497648667358946,415.38549892318736,451.2642599277978,475.16544387380776,412.2283698477534,4.803680981595092,2,140,144,86,363
user-344,0.10810810810810811,62.5,5362.443786982249,5.339526627218934,1.1868423076923076,444.5287009063444,636.4411764705883,646.3511705685619,439.7151898734177,4.625,2,19,22,11,21
user-345,-0.0449438202247191,26.923076923076923,5068.4939564867045,5.427365028203062,1.1884497985495568,356.3072439633639,461.49744027303757,471.06672443674177,357.9603448275862,4.0,2,40,89,21,167
user-346,0.07508532423208192,59.64912280701754,5195.406326781327,5.396655405405406,1.164923832923833,490.62294022617124,535.1278763971071,555.4067453625632,517.9672787979966,4.752525252525253,2,134,181,72,373
user-347,0.7037037037037037,100.0,5060.842857142857,5.438714285714286,1.1710542857142858,453.4812030075188,684.140625,725.432,406.81889763779526,4.625,1,4,9,3,12
user-348,0.5521472392638037,71.11111111111111,4827.9925093632955,5.504689138576779,1.1911337078651687,370.0397505845674,496.2374501992032,559.6112903225807,406.13672496025436,3.1313868613138687,2,104,126,24,165
user-349,0.20465116279069767,41.0958904109589,5027.483185072684,5.445953569103928,1.16603935777826,404.9488508337089,508.41773602199817,510.1353803210049,382.7333796618022,3.7768817204301075,2,170,386,120,595
user-350,-0.27419354838709675,13.793103448275861,5262.7091882248,5.324121320249777,1.1253101694915253,481.8,484.08325358851675,550.4472410454986,502.12395153774463,4.875,2,17,73,22,188
user-351,-0.9411764705882353,40.0,5279.430463576159,5.34953642384106,1.1434264900662252,356.2013422818792,499.26056338028167,566.6312056737588,339.2945205479452,2.9,2,3,20,4,19
user-352,0.05555555555555555,25.0,5363.083743842364,5.356354679802957,1.1592,551.0452261306533,507.4406779661017,490.73988439306356,477.89285714285717,3.4444444444444446,1,4,15,6,23
user-353,0.18181818181818182,80.0,4951.309278350515,5.5013917525773195,1.1696190721649484,318.7027027027027,371.2826086956522,388.84615384615387,346.28494623655916,4.333333333333333,1,9,13,5,26
user-354,0.6833333333333333,21.21212121212121,4835.423664122138,5.518832061068703,1.1903542748091602,390.0251770259638,517.2038523274479,498.1300411522634,413.1504854368932,3.6271186440677967,2,45,135,27,210
user-355,-0.44680851063829785,43.333333333333336,5183.098893949252,5.377436564736499,1.1709945348080677,428.51861882193634,447.49690721649483,513.4954703832752,401.0117728531856,3.8359375,2,56,117,25,209
user-356,-0.08058608058608059,52.38095238095239,5078.005708169818,5.4091758829825185,1.1626330717088835,314.5235831809872,424.69779802581627,483.4927035330261,312.64383057090237,4.445783132530121,2,107,173,62,479
user-357,0.6885964912280702,71.42857142857143,4885.442517343905,5.498230921704658,1.187094003964321,356.9113924050633,490.6919853326349,526.167728237792,387.2558853633572,3.844311377245509,2,107,171,36,234
user-358,-0.8333333333333334,0.0,5174.743055555556,5.376666666666667,1.1712312500000002,288.5,350.11764705882354,393.2700729927007,243.61481481481482,4.857142857142857,1,6,8,3,17
user-359,-0.04831932773109244,77.7027027027027,5390.229189996267,5.3294960806271,1.1523460059723778,501.3012453053963,552.7699185376515,579.3665158371041,455.6687293729373,4.870967741935484,2,284,235,165,416
user-360,0.36666666666666664,76.47058823529412,4877.464751958225,5.495587467362924,1.1803738903394256,549.4475138121547,565.8131868131868,536.5921787709498,647.920227920228,4.954545454545454,2,26,20,11,31
user-361,-0.625,50.0,5110.59298245614,5.444842105263158,1.1789631578947368,287.72727272727275,423.9700374531835,464.11787072243345,279.85555555555555,4.2105263157894735,2,14,21,7,51
user-362,-1.0714285714285714,25.0,5154.486842105263,5.346578947368421,1.273771052631579,404.31944444444446,610.8484848484849,497.22222222222223,440.2191780821918,8.5,1,6,6,2,7
user-363,0.4896907216494845,38.21138211382114,5040.379729098552,5.456417561886969,1.145642503503036,389.81962481962483,437.46262823644355,475.92433234421367,374.84056557776694,4.2439024390243905,2,90,161,52,320
user-364,-0.24,41.86046511627907,4889.5698113207545,5.446962264150943,1.1850862264150943,471.9137254901961,533.7559055118111,531.4381338742394,463.781746031746,3.673469387755102,2,55,46,12,42
user-365,0.24678111587982832,24.479166666666664,5148.980084596405,5.421291857596052,1.1656644871342967,452.2072834283612,510.15277777777777,536.5892822596247,436.3359168241966,3.8525252525252527,2,173,463,177,684
user-366,-0.7755102040816326,57.14285714285714,5390.938069216758,5.288105646630237,1.1754806921675773,338.7523452157599,442.8582677165354,497.4604743083004,355.3893129770992,3.761904761904762,2,25,38,15,62
user-367,-0.35294117647058826,81.81818181818183,5383.54128440367,5.317981651376146,1.1706798165137615,426.10828025477707,507.4318181818182,538.9464882943143,388.26229508196724,4.619047619047619,2,34,19,15,22
user-368,-0.5539568345323741,82.25806451612904,5024.825301204819,5.432612267250822,1.200947426067908,408.9398625429553,494.11044417767107,487.0377358490566,436.55049620548743,3.3555555555555556,2,139,174,50,158
user-369,0.009433962264150943,65.27777777777779,5143.268558103381,5.4149902837155075,1.1501530897784686,435.85889070146817,512.758210180624,537.4111952861953,460.9767047861076,4.848484848484849,2,157,123,72,230
user-370,-0.05,60.317460317460316,5132.637319828594,5.42266069341644,1.1680567199065057,450.52710355987057,509.4792358803987,504.3454003407155,467.1516023007395,4.2102272727272725,2,68,166,71,336
user-371,-0.045454545454545456,40.0,5243.43537414966,5.374591836734694,1.165180612244898,316.62587412587413,386.95272727272726,354.3639705882353,306.0140350877193,4.578947368421052,2,8,14,7,50
user-372,0.13402061855670103,36.0,5072.5959944751385,5.457783149171271,1.1699081491712708,443.9957142857143,431.7981254506128,455.2683103698332,461.3318352059925,5.818181818181818,2,44,69,34,187
user-373,-0.4157303370786517,67.6056338028169,5187.534624697337,5.378842615012108,1.1813627118644068,411.965903307888,528.8865703584805,551.3100054674686,438.1599386816556,4.568965517241379,2,159,100,81,202
user-374,0.018018018018018018,47.05882352941176,5163.450030656039,5.412832618025751,1.1607344573881055,378.59353202282813,428.07742355237474,445.45,383.28201811125484,4.5576923076923075,2,109,100,44,214
user-375,0.032467532467532464,57.77777777777777,5108.719858156029,5.438622931442081,1.1654982860520096,416.41118623232944,469.5662878787879,492.9386701097482,466.23316708229424,4.920792079207921,2,164,103,56,153
user-376,0.896551724137931,60.0,4865.909090909091,5.537239057239057,1.1664242424242424,365.2160278745645,456.97849462365593,516.5869565217391,442.5644599303136,3.9565217391304346,1,9,24,7,32
user-377,0.7419354838709677,58.333333333333336,4714.725457570716,5.544542429284526,1.1922014975041595,367.368330464716,465.7023593466425,477.3534798534798,454.10726643598616,3.0,3,18,67,9,82
user-378,0.0,100.0,5055.175675675676,5.449054054054054,1.1206878378378378,256.43055555555554,537.3055555555555,565.5277777777778,241.94444444444446,4.6,2,3,6,2,14
user-379,-0.9272727272727272,60.71428571428571,5236.149032992036,5.363447098976108,1.173678725824801,398.4643274853801,523.6574519230769,481.6779252110977,392.45072115384613,5.871794871794871,2,73,39,38,58
user-380,0.4722222222222222,50.0,4941.2336182336185,5.456866096866097,1.1564162393162394,260.23598820059,404.9561403508772,459.75366568914956,305.1899109792285,4.541666666666667,2,30,25,5,37
user-381,0.5909090909090909,100.0,4636.01875,5.526750000000001,1.2076606250000002,349.6163522012579,461.8211920529801,503.91333333333336,260.05882352941177,3.6153846153846154,1,8,8,4,23
user-382,-0.6666666666666666,33.33333333333333,5225.37786259542,5.358702290076336,1.1391435114503816,392.84705882352944,470.366935483871,609.5362903225806,377.4959677419355,4.65,2,9,18,8,20
user-383,-0.3142857142857143,66.66666666666666,4976.615873015873,5.43784126984127,1.2092549206349206,380.13680781758956,407.67558528428094,452.2675585284281,362.3377049180328,4.611111111111111,2,7,21,9,48
user-384,-0.19369369369369369,29.03225806451613,5312.126613184513,5.354161144053017,1.1536354028601326,385.53268327916214,469.43062730627304,491.3150429264651,381.82553035844916,5.413793103448276,2,89,142,102,356
user-385,0.8181818181818182,58.333333333333336,5016.909090909091,5.4657053291536055,1.172507210031348,440.88102893890675,471.54397394136805,542.3881578947369,361.28231292517006,3.15625,2,11,32,9,36
user-386,-0.22641509433962265,59.09090909090909,5196.57171314741,5.343187250996015,1.1872274900398407,511.44490644490645,591.2008733624455,616.5245535714286,525.9957627118644,3.707317073170732,2,49,33,3,31
user-387,-0.4,8.333333333333332,5283.485013623978,5.325613079019074,1.157049863760218,397.3501400560224,451.6949152542373,508.2457142857143,320.32456140350877,3.533333333333333,2,5,31,3,73
user-388,1.0169491525423728,100.0,4806.940936863543,5.532362525458249,1.175531568228106,250.1043841336117,395.5801687763713,446.3134328358209,281.70649895178195,4.161290322580645,2,20,31,8,77
user-389,-0.8018018018018018,34.78260869565217,5027.322742474917,5.4326254180602,1.2021200668896321,347.4015280135823,471.0252479711452,434.6299357208448,337.8357695614789,3.6930693069306932,2,42,110,25,152
user-390,-0.5454545454545454,30.76923076923077,4990.854304635762,5.420695364238411,1.195776821192053,260.76254180602007,402.63986013986016,475.57785467128025,237.97635135135135,6.7,2,12,1,2,53
user-391,-0.9285714285714286,100.0,5182.5887096774195,5.39483870967742,1.177539516129032,379.42622950819674,647.6851851851852,390.9428571428571,300.56637168141594,2.25,2,9,20,4,14
user-392,-1.3333333333333333,50.0,5809.416666666667,5.166333333333333,1.1430250000000002,520.6333333333333,785.4363636363636,538.3846153846154,398.05263157894734,4.75,1,5,4,2,4
user-393,0.13333333333333333,71.42857142857143,5203.125,5.369431818181818,1.1540164772727273,358.4219653179191,477.875,439.030303030303,365.0833333333333,4.583333333333333,1,21,11,5,14
user-394,0.010067114093959731,54.54545454545454,5282.114592462752,5.375863277826468,1.157102366345311,467.77225011410314,444.62819916240113,486.9466855390422,461.95018975332067,4.631205673758865,3,212,274,131,388
user-395,-0.014084507042253521,85.0,5006.966124661247,5.4430352303523035,1.1955124661246612,371.31276297335205,453.64,482.58031837916064,384.54971590909093,3.9814814814814814,2,40,52,22,83
user-396,0.019801980198019802,65.51724137931035,5039.659620991254,5.445524781341108,1.1653554664723031,372.52683295540436,472.42558139534884,463.1957547169811,405.5804464973056,3.707317073170732,2,50,118,27,165
user-397,-0.35,100.0,4775.961538461538,5.394615384615385,1.29745,360.34615384615387,566.4305555555555,528.6285714285714,436.46666666666664,2.0,1,7,12,0,5
user-398,0.35714285714285715,88.88888888888889,4529.149171270718,5.567348066298343,1.1674397790055249,447.0511363636364,478.74719101123594,652.9884393063584,398.77142857142854,5.1,1,15,11,7,17
user-399,0.5714285714285714,75.0,4961.603773584906,5.477811320754717,1.1818011320754718,447.26171875,491.4717741935484,447.2734693877551,507.3927125506073,5.0,2,21,12,5,20
user-400,-0.5925925925925926,100.0,4922.252427184466,5.411019417475727,1.1981912621359223,501.3874345549738,523.2397959183673,628.7606382978723,541.0932642487047,4.857142857142857,2,29,13,3,11
user-401,0.35555555555555557,48.148148148148145,5110.985482493596,5.431853116994023,1.1552603757472246,401.76232394366195,519.9109090909091,516.8640595903166,373.4796380090498,4.569444444444445,2,74,56,24,118
user-402,-0.13559322033898305,17.647058823529413,5189.926388888889,5.391805555555555,1.2012718055555556,539.5144927536232,525.6575757575757,641.987786259542,507.0712121212121,4.695652173913044,2,17,43,20,62
user-403,1.0,25.0,4843.674300254453,5.544376590330788,1.1584045801526717,421.1119791666667,505.60497237569064,495.3324175824176,417.31182795698925,4.1875,1,6,28,11,43
user-404,-0.44,42.857142857142854,4990.4125874125875,5.38923076923077,1.243583916083916,802.3695652173913,942.7068965517242,943.2110091743119,654.9076923076923,3.0,1,6,26,3,9
user-405,-0.3,33.33333333333333,5478.67892503536,5.262164073550212,1.1403390381895333,423.7228739002933,492.7157738095238,507.97108066971083,411.59643916913944,4.921052631578948,2,23,37,17,75
user-406,-1.0,100.0,5815.323529411765,5.175882352941176,1.117755882352941,424.6470588235294,720.1333333333333,479.7857142857143,367.24242424242425,3.5,1,1,4,0,2
user-407,0.6644736842105263,54.60526315789473,5025.442473303479,5.4541095418532555,1.1565221839476403,367.19799857040744,446.42805364262415,478.1434388302795,362.3958333333333,5.838174273858921,3,246,198,183,714
user-408,1.0,100.0,5099.663934426229,5.450901639344262,1.1313647540983607,479.45258620689657,548.977973568282,611.5565610859728,474.7579908675799,3.590909090909091,2,12,18,5,15
user-409,0.11458333333333333,65.4320987654321,5016.2428995337,5.451042814752014,1.1835702416278084,375.99522569444446,441.9459336665152,438.1830336560627,355.8150623885918,3.872448979591837,2,135,154,55,295
user-410,0.40476190476190477,55.00000000000001,5098.974358974359,5.427995337995338,1.1567941724941724,343.63829787234044,489.54146341463417,432.6281407035176,399.26150121065376,4.357142857142857,2,35,27,11,37
user-411,-0.2760416666666667,77.77777777777779,5098.844099077222,5.382161243322001,1.200517532782904,430.3035,566.4318658280922,581.3178126691932,467.55172413793105,4.117241379310345,2,209,88,41,112
user-412,0.17691154422788605,16.23931623931624,5104.3724401249565,5.403920513710517,1.1825088337382854,460.61570100143064,533.1673756241909,582.4027123752119,443.622977640429,3.605058365758755,2,103,468,106,840
user-413,-0.18181818181818182,71.42857142857143,5283.315104166667,5.330572916666667,1.1644427083333333,350.15135135135137,419.3593314763231,484.99718309859156,304.1013698630137,3.607142857142857,2,11,29,10,55
user-414,-0.43661971830985913,92.10526315789474,5208.825242718447,5.347378640776699,1.1945379387602688,371.08789514263685,452.8594249201278,450.07371007371006,351.0156862745098,4.819672131147541,2,73,44,27,152
user-415,-0.5333333333333333,75.0,5587.342391304348,5.239999999999999,1.1600402173913043,475.46994535519127,511.85207100591714,443.73333333333335,345.2471264367816,3.5555555555555554,2,20,17,4,10
user-416,0.09897610921501707,53.73134328358209,5039.248490945674,5.417189805499665,1.1909661301140173,362.323347107438,489.7924324324324,537.5912408759124,380.2226086956522,3.521072796934866,2,145,255,55,388
user-417,0.33076923076923076,70.37037037037037,5108.976544175137,5.421008600469116,1.1565351055512119,434.59323432343234,484.88093255620316,557.5283806343906,422.6390532544379,4.0,2,57,97,28,173
user-418,-0.08823529411764706,62.5,4989.66163141994,5.457129909365559,1.178032326283988,343.25,468.25786163522014,466.4548387096774,346.4620253164557,5.235294117647059,2,9,15,8,36
user-419,-0.35051546391752575,48.275862068965516,5396.726975222066,5.31809724170173,1.1814172510518934,370.6581237911025,488.500512295082,492.2554858934169,391.9757425742574,3.0184331797235022,2,137,209,44,248
user-420,0.7904761904761904,29.629629629629626,5175.448034934498,5.416270742358079,1.1657418340611352,416.5609090909091,485.7255083179298,509.96506137865913,423.42376052385407,4.0777777777777775,2,26,84,23,136
user-421,0.3333333333333333,56.25,5037.398169336385,5.433043478260869,1.1468819221967963,309.27039627039625,400.3898305084746,461.1036144578313,313.6563245823389,3.217391304347826,2,38,40,14,49
user-422,0.0,70.0,4653.6949152542375,5.455593220338984,1.2141949152542373,480.13793103448273,574.9821428571429,568.3454545454546,532.4912280701755,4.666666666666667,1,11,3,1,3
user-423,0.43137254901960786,92.3076923076923,4923.37281553398,5.480485436893203,1.1800852427184465,409.48790322580646,531.4460285132383,570.0041753653445,403.98559670781896,5.151515151515151,1,57,32,16,42
user-424,-0.08453608247422681,61.49253731343284,5150.980010078952,5.404616159919368,1.1650864102133376,418.4947057802465,461.27065932113027,512.311941365749,418.14181364689114,3.9221311475409837,2,586,492,182,465
user-425,-0.3125,66.66666666666666,5304.302158273381,5.255395683453238,1.2055956834532375,355.15441176470586,592.7368421052631,608.976,295.69465648854964,3.6153846153846154,1,14,8,2,8
user-426,-0.058333333333333334,75.0,5208.89519650655,5.37189519650655,1.1683120524017467,454.4266304347826,549.6538821328344,569.7423664122138,471.7712665406427,3.9759036144578315,2,59,83,23,127
user-427,-0.1782178217821782,50.70422535211267,5256.665758401453,5.358201634877385,1.1767813805631246,392.60861423220973,481.7372549019608,475.451,424.26099426386236,3.9347826086956523,2,85,95,30,111
user-428,-0.05042016806722689,36.17021276595745,5018.027427724241,5.432676056338028,1.169973980726464,381.330303030303,411.6677240285488,462.2052715654952,358.3486739469579,3.908256880733945,3,48,101,24,204
user-429,0.36398467432950193,58.79396984924623,5060.93158436214,5.437896090534979,1.1647576131687243,363.8180854821618,481.5347992004361,500.95238095238096,375.5547059894411,4.405882352941177,2,246,261,157,708
user-430,0.47619047619047616,64.70588235294117,4850.537671232877,5.48916095890411,1.1724467465753423,442.63250883392226,517.6470588235294,581.8560885608856,469.16007194244605,4.159090909090909,2,23,43,14,45
user-431,-1.0,62.5,5422.188,5.2954799999999995,1.1743572,440.83196721311475,499.77824267782427,554.2092050209205,366.978813559322,4.294117647058823,2,16,14,9,20
user-432,0.17567567567567569,32.0,5152.582207207207,5.418006756756757,1.1685796171171172,425.1152502910361,441.2609756097561,484.2148148148148,457.79072532699166,3.935483870967742,4,26,61,16,110
user-433,-0.2235294117647059,50.0,4877.418903150525,5.460618436406068,1.1905632438739788,310.6387559808612,449.1884422110553,418.2811704834606,325.843329253366,4.75,2,67,52,16,107
user-434,-0.2885375494071146,71.52317880794702,5354.12886996904,5.326118421052632,1.176862693498452,462.2016161616162,526.9783531409169,517.0963541666666,454.35235732009926,4.55,2,217,140,69,159
user-435,-0.9142857142857143,77.77777777777779,5622.378917378917,5.24054131054131,1.165945868945869,472.91715976331363,532.195652173913,516.6752411575562,454.07384615384615,3.8333333333333335,2,11,25,7,40
user-436,-0.7555555555555555,64.28571428571429,5274.946564885497,5.345229007633589,1.1478570610687024,445.0969696969697,469.4133064516129,555.1,400.3422680412371,5.21875,2,46,30,15,38
user-437,-0.1986754966887417,74.6268656716418,5127.375,5.4060637019230775,1.1703107572115385,359.7237087741133,433.82379134860054,451.9872040946897,366.80564263322884,3.9147286821705425,2,123,143,53,176
user-438,-0.5688729874776386,71.24600638977637,5241.518567141786,5.356941110277569,1.1806142723180795,470.58370775542096,534.134907597536,555.1478843736908,476.79537823424846,4.019230769230769,2,464,394,162,414
user-439,-0.47368421052631576,44.44444444444444,5257.272340425532,5.3808510638297875,1.2006536170212765,370.1904761904762,444.42922374429224,455.15765765765764,347.2544642857143,3.347826086956522,2,14,24,3,27
user-440,-0.24647887323943662,75.0,5167.166666666667,5.370388888888889,1.1828725396825397,395.7154471544715,529.0556506849315,554.2154648132059,389.32639467110744,4.405405405405405,2,122,81,23,96
user-441,0.38498789346246975,26.153846153846157,5005.323911556872,5.456592204239799,1.1850240939138361,387.3399014778325,427.83863256036335,484.4091236494598,371.76303773131457,4.1194444444444445,2,94,233,124,662
user-442,-0.2,0.0,4964.266666666666,5.4236666666666675,1.1688250000000002,536.8474576271186,575.6896551724138,601.8793103448276,305.0,5.25,1,0,4,1,5
user-443,0.25555555555555554,50.0,5147.104265402843,5.418568720379147,1.1784795260663508,349.57795431976166,440.97520661157023,462.7104166666667,400.0438247011952,3.3636363636363638,2,63,99,33,142
user-444,0.5272727272727272,30.357142857142854,5142.210049423394,5.423970345963756,1.1535081136738057,412.9873310810811,424.1353806228374,498.98995194408036,384.94239036973346,4.220430107526882,2,48,209,72,339
user-445,-0.20134228187919462,63.23529411764706,5179.634839650146,5.379067055393586,1.177089139941691,384.8752783964365,595.1069991954947,546.8387096774194,429.4413109756098,4.855072463768116,2,128,54,39,102
user-446,-0.6086956521739131,73.33333333333333,5476.358552631579,5.248684210526316,1.1536131578947368,543.8965517241379,623.6769759450171,569.1788321167883,497.3333333333333,4.277777777777778,1,23,19,12,15
user-447,-0.6346153846153846,90.0,5347.821362799264,5.3033885819521185,1.1531780847145487,464.40996168582376,555.4148727984344,532.2549407114625,493.05765407554674,5.1923076923076925,2,47,26,14,27
